LA Code,Year,Region,Coal - Industrial,Coal - Commercial,Coal - Domestic,Coal - Public Sector,Manufactured fuels - Industrial,Manufactured fuels - Domestic,Petroleum products - Industrial,Petroleum products - Commercial,Petroleum products - Domestic,Petroleum products - Public Sector,Petroleum products - Agriculture,Gas - Industrial,Gas - Commercial,Gas - Domestic,Bioenergy & Wastes - Industrial,Bioenergy & Wastes - Commercial,Bioenergy & wastes - Domestic,Total
S12000017,2005,Highland,41.81201616436099,1.8393445868436653,17.437471826076518,25.362043374159974,1.0020886065809795,23.897726447582297,614.9415153206178,24.445694812591064,797.7847972869873,80.87590336710058,306.0018640899659,278.5900505747101,293.27183953204934,731.89916,159.32610249693226,40.045918663193774,34.36361011505128,3472.897147264804
S12000018,2005,Inverclyde,0,0.02149083081561542,0.5555668878927825,0.11626946245070503,0.24869228272931188,1.7778772266209133,21.046712288895844,0.7624064078825186,6.037296716570855,1.8531005274322818,7.620531308054927,121.44289362156437,127.84297478326488,601.8176100000001,0,0,3.3288947343826316,894.4723170785577
S12000019,2005,Midlothian,4.958146634283979,0.11611857473114341,2.1723261587321736,2.4375116355028266,0.06656367942367729,4.073211043775081,54.28509768643921,2.282090727568149,39.03053447723394,0.8708132154689245,22.32854028820993,90.64684860269334,95.42396787916124,607.21393,1.206504508946829,0.3032496287480047,6.6899408715963355,934.1053956125148
S12000020,2005,Moray,4.183534951919163,0.18188206250656222,5.441032068133354,2.4373968440196587,0.022881258717706805,7.855585714578628,129.5710208849225,3.061329584263931,180.449580287933,8.260325122263641,93.90902023315428,520.1027992544762,547.5123909431346,514.4530500000001,0.4147359336061809,0.10424206205770105,11.598902264237402,2029.5597094699247
S12000013,2005,Na h-Eileanan Siar,4.3795807375794045,0.1283484819321514,3.0637130749225587,3.9250242203188077,0.06656367942367729,3.859009886980052,52.61161140856932,2.1008259053617047,173.69148171424874,7.306325735209197,35.93854569196698,0,0,0,1.206504508946829,0.3032496287480047,5.290872726440427,293.87165740064785
S12000021,2005,North Ayrshire,235.09124297256545,0.12752697130932292,2.0422601440548886,0.9627088197748349,0.5585217384053548,4.243633373677727,144.86113100550534,2.4870990444631444,49.196674818992605,3.243215169362258,46.5547100114822,842.3197034918952,886.7102339353364,1036.5819,118.65509789983466,29.823439631064616,7.199951086044312,3410.6590501137684
S12000050,2005,North Lanarkshire,1.3979982796960337,0.017066801661219676,3.6673440346121797,0.34321251671097913,22.624165882874486,10.50257762312889,380.58181492143035,6.690186669466594,39.89366526603703,8.03891237428413,26.770075559616146,599.2287495668846,630.808305334085,2521.33748,70.57282681278699,17.738171197848416,19.263650156259583,4359.476202997383
S12000023,2005,Orkney Islands,1.181022284108536,0.17736526295820157,2.379632901549339,5.743831255754969,0.01456080365709295,3.0714478230476367,37.52136844871173,5.630486452293655,101.89733611106874,14.6624167624976,123.02826315879814,0,0,0,0.26392286998782677,0.06633585846420034,4.272350653707976,299.9103406466056
S12000048,2005,Perth and Kinross,1.627878582448138,0.558119033683881,7.533531681895254,4.554990223120719,0.024961379783879023,10.622473151087762,125.0565809631489,6.607768563348682,267.64410158157295,7.561930514828945,164.1644015407568,186.33343262186742,196.15326691891886,803.56322,0.4524391908550613,0.11371861078050188,15.500903847217554,1798.0737184053153
S12000038,2005,Renfrewshire,0,0.02574615654801274,0.9151723238080746,0.16595955315489846,0,2.1682794186472933,145.26799440865003,1.5167026000270665,13.783189450502402,1.829188123503812,18.51852176070213,341.7603458576967,359.77123053042254,1307.7935000000002,0,0,3.812436762750144,2197.3282669464134
S12000026,2005,Scottish Borders,28.797758384016085,0.19046681444369926,6.7194650387764,2.6085973604299046,0.6643930121623852,9.076240296959876,119.6727626587503,6.5018917932503415,256.1101516532895,4.210256064552962,282.57988773345954,183.67152644155505,193.35107739150573,607.0976300000001,7.993092337149926,2.009028781753238,12.950325248241402,1724.2045510102964
S12000027,2005,Shetland Islands,2.5562153744005736,0.2040266362702359,2.328549285084012,4.498031841761142,0.35503709082378593,2.9709217458963364,77.82285992542698,7.017616802343145,83.82847093105313,9.67881497316661,66.41816985130309,0,0,0,0.6032522544734154,0.15162481437400258,4.104611015617849,262.53820254199434
S12000028,2005,South Ayrshire,30.011324598744967,0.1739662980445051,3.2520231363177294,0.8798425302318794,2.357717069481254,5.7286797118186925,151.71995923016152,4.729914515417577,84.30693560123441,2.338445023337282,104.50238929748538,218.03957599882946,229.5303346693515,898.4291300000001,0,0,9.203973166942593,1745.2042108473988
S12000029,2005,South Lanarkshire,5.968887979888128,0.12925698175898065,4.7800466132164035,3.6753719023054185,3.695536576086454,9.301682764291767,329.1872243185011,4.787331996250141,155.70956624984763,7.141713134799619,124.91800950050312,425.77873243036316,448.217414210887,2292.63353,1.6589437344247235,0.4169682482308042,15.46552281618113,3833.4657394575356
S12000030,2005,Stirling,0.6077272166930814,0.23264400116237482,3.8280033072829296,1.6274708156870452,1.1303036064221237,5.618911172151564,82.30307928248023,6.721907996204568,84.11853438377383,6.436186270403861,64.5106054449081,424.2268306058727,446.5837266405572,610.4587,109.35666229296339,27.486318530553916,8.362894520759578,1883.6105060878765
S12000039,2005,West Dunbartonshire,0,0.006664594973593206,0.18223945302888792,0.1582944375317629,0.22340869925601892,0.5990654878690843,47.622114964554164,0.7214475462763952,9.429144592285157,0.8737097088409531,7.845525273680689,146.93616901641386,154.67975432841112,664.98014,0,0,1.1268567240238185,1035.3845348271454
S12000040,2005,West Lothian,0.03857107486907703,0.04228373291806944,2.199062960594892,0.6570257975711233,1.6434335293149571,5.287300656437878,163.82192067503672,4.46444440729786,35.30345341205592,2.7403804217563574,29.179351859092733,363.13450556245806,382.27181560923583,1317.4580300000002,0,0,9.33045411407947,2317.5720338127194
S12000033,2006,Aberdeen City,13.485826800373891,0.4226641100786373,1.4781990619003793,10.017541537291436,8.017992274386357,5.139774789214139,356.52341088612286,1.84035808296549,27.60919105768207,46.95468073880534,11.089985922574998,476.3549498562985,501.4590152317364,1648.01752,5.501649592285167,1.382815550203314,11.606561453342433,3126.9021369452616
S12000034,2006,Aberdeenshire,23.45845979118187,0.7193194908168767,14.328477408885993,8.192342625483253,10.363689102453954,20.79350819230085,385.95821236725817,12.855205188699502,808.2930744171139,8.955975340382956,343.6681548118591,183.7977828611746,193.483987566719,1167.94275,3.5309092744620374,0.8874785951344403,35.72571880817411,3222.9550458421004
S92000003,2006,All local authorities,1487.9339508633386,9.312617163247216,122.14815169334366,101.47931454138677,791.4109352660575,205.20372455596942,23343.586789253157,129.5256824718017,4477.951058959959,275.55125084087786,2764.024883728026,11067.948124215533,11651.232696709385,34342.56427,876.4392876216615,220.28917970927168,378.4649662780766,92245.0668838711
S12000041,2006,Angus,5.121679484581893,0.16037010741020782,3.890900645852086,1.4664839376874172,0.004738964679705862,6.571205070614821,125.45883429163723,2.939615815238343,173.5080327320095,1.1119378432282687,81.10880095005032,143.32733968895474,150.88073848689848,692.1013,2.052854313077329,0.5159759484511593,12.147272891998238,1402.3680811723698
S12000035,2006,Argyll and Bute,11.233201100098668,0.834003970253152,5.63215410351753,6.3886777859907085,0.43989365753060516,7.870259414911276,161.5514394550913,5.749481554223163,185.05644562721196,65.91707335261913,113.05001383781432,78.38945453129435,82.52060503553952,400.00222,5.912220399504107,1.4860107259698714,13.241056947708133,1145.2742114992777
S12000036,2006,City of Edinburgh,8.726089690621986,0.11825562184002905,3.4054190382361393,0.6329614842188065,0.0860453867125203,4.799129078388218,229.24913114007333,4.135334442021073,23.674936864376033,10.600108729892083,10.377065772414205,986.3887996461148,1038.3718197016128,3317.9924800000003,5.008964512829387,1.2589813114360962,8.113088775277141,5652.938611196065
S12000005,2006,Clackmannanshire,0,0.018166837629158744,1.1230423799157148,0.22617524019622678,1.9609776112555355,2.1727055135369353,50.20746720128334,0.42694584101811406,12.60400845170016,0.11278897347349617,9.524584646224978,212.17391317067072,223.3555494459016,382.78982,0,0,4.236242107152942,900.9323874199589
S12000006,2006,Dumfries and Galloway,20.040429834466416,0.5891658076772681,9.17837460279465,9.39993033778357,24.38477877626257,13.195401276349987,181.04694915525553,6.947491173336148,371.6299721908572,8.804920064346867,477.46370864868186,259.57267736951394,273.25224439055035,719.33876,45.01212907497671,11.313601673199809,22.556076918840375,2453.7266112948932
S12000042,2006,Dundee City,0,8.14281549594986e-4,0.17791503137908865,0.005286657289223126,0,0.9210509368777281,184.42778728051573,0.62058969560334,6.418494745492931,0.6926063793012003,1.010274788364768,336.6574822314061,354.3994442822194,907.0237,0.10721719121641081,0.026948571837631895,2.196905542612078,1794.6865176156653
S12000008,2006,East Ayrshire,27.465726112619198,0.11942293791201937,4.557878485620017,2.1535366640227496,0.03639523014688014,7.390553219914441,99.91039382690761,2.0543899258642395,52.93338307380672,3.5704635318892577,92.24815256118772,196.4655102963371,206.8193084797838,964.9643599999999,148.19356321445377,37.24780362972317,13.417293856144,1859.5481350463326
S12000045,2006,East Dunbartonshire,0,0.007230694668060591,1.2962599603086726,0.02600278735491303,0.0955498625758833,2.4251197782158855,49.69974625766523,0.6366025058993531,10.966838583946233,0.782000908601728,8.633694582581516,74.27559952535702,78.18994849317377,955.7766600000001,0,0,4.670884625315666,1187.482138565664
S12000010,2006,East Lothian,299.6373183176718,0.21987706996540748,3.3211689978837957,1.1947757678894566,176.631347893842,5.606360749602321,58.06825235851161,2.933914742557831,72.05044734478001,0.9035930972708767,36.63707150220873,94.11363945808041,99.07345977355897,654.2456500000001,271.43904780586035,68.22501686851686,10.361593503355985,1854.6625352515564
S12000011,2006,East Renfrewshire,0,0.0011804791242147833,0.8772253188490866,0,0,2.54380116283894,15.452446264771009,0.17465460840319122,12.143063769340534,0.5563052825015441,14.593051823377607,67.58400928552034,71.14570920687042,793.85217,0,0,5.548478381037717,984.4720955826346
S12000014,2006,Falkirk,0,0.05884756861867578,2.2051135744154453,0.40051258574517185,517.0511139809906,3.635923613309858,14188.75814995594,3.6244013108980644,31.44124786376959,6.292621304621172,22.23723587751385,423.8164972421091,446.1517685711141,1110.47892,0,0,6.650963508486743,16762.803316957532
S12000047,2006,Fife,693.4674451222132,0.2258428004786102,7.912644559144973,7.301127094011803,15.211895712347383,14.964197729825944,4554.727617067367,10.627470997869958,134.2298754024502,5.777610344335492,85.74875698089602,1506.6073339519087,1586.006044972026,2877.1457,0.8211416836835377,0.20639036893770804,28.937271850109145,11529.918366637605
S12000049,2006,Glasgow City,0,0,1.1631942005455516,0,1.2725686476886242,2.7488465073704726,345.3615059093708,4.630678193447728,14.954222552776283,5.149876388068752,3.7805279806256245,1318.6956960847967,1388.1914008629415,3639.8992500000004,0,0,5.706156885027885,6731.553924212661
S12000017,2006,Highland,56.0982595233074,2.562538562788769,15.681629931926702,22.801377766032164,0.9450430802623416,22.59066076755527,418.77229583030913,18.66868190966867,853.4269365692144,60.5469763556936,291.5376105880733,272.4823962756139,286.84230980610727,666.18966,153.06445132932592,38.47208004274498,38.65906137943269,3219.3419697180566
S12000018,2006,Inverclyde,0,0.029897029039706827,0.4996248351037501,0.10554290314049627,0.24365985603709592,1.6699409931898073,21.46816210441534,0.5743750129323909,6.3391910481452935,1.1162984453215323,7.250299041867251,114.71447859267195,120.75997002919098,581.06969,0,0,3.745006576180453,859.5861364672361
S12000019,2006,Midlothian,5.644539893672609,0.1623421320273514,1.9535866083204738,2.2058678739007767,0.0060658737192074335,3.838895590603348,49.46643174094293,1.7569229202973693,41.64394490718847,0.536528325506931,21.250604217052473,86.10161749638915,90.63920157148348,590.75748,2.627653387787318,0.660449180600665,7.526183740496636,906.7783154599891
S12000020,2006,Moray,5.354641712812169,0.254206596124352,4.893154653608796,2.180990519107306,0.0020851469049118373,7.421734139919287,114.4302616217651,2.347661980430001,192.6902857208253,5.538957879070836,89.52522175788881,615.6841695906338,648.1309315035479,530.15355,0.9032558866747205,0.22702941453377543,13.04876409411435,2232.7869022179616
S12000013,2006,Na h-Eileanan Siar,4.644303292696223,0.1790761544735865,2.7552165140211557,3.5303436883019925,0.0060658737192074335,3.651519618928429,47.520109768365025,1.6091108731491581,185.82347088813736,4.500298437266318,34.2352235555649,0,0,0,2.627653387787318,0.660449180600665,5.952231817245489,297.69507305025684
S12000021,2006,North Ayrshire,232.08663057071885,0.17756346127886427,1.836617432683711,0.8651956353960851,0.5160467480017221,3.9963280078768793,125.57678995710113,1.8990524147629493,52.43142162799839,1.9969345476286058,44.30650613307953,822.3974926127587,865.7381158714757,1005.4483900000001,64.11934855086635,16.116117676665098,8.099944278597835,3247.6084955268907
S12000050,2006,North Lanarkshire,0.2861013006935282,0.02395587618908193,3.2980656144023004,0.3106370651592881,22.95445135218135,9.870516715645792,355.58178854876036,5.155298974855225,42.136805996894836,1.1078479246225297,25.53560199499135,594.2784457809676,625.5971188809314,2443.97472,38.2623325733167,9.617069859125015,21.67160521268848,4199.662363671425
S12000023,2006,Orkney Islands,1.4014491889240261,0.24748157913692942,2.1400191320478945,5.173117283405037,0.0013269088873970071,2.9054545341432094,33.4322443860772,4.299696336533426,108.63345186233516,9.077614686454115,117.13705530166649,0,0,0,0.5747991785784763,0.14447325825639562,4.806394528746611,289.9745781651924
S12000048,2006,Perth and Kinross,1.7166078820386999,0.7784307965673096,6.774953087568288,4.075146870999831,0.0022747038615392396,10.038350629210475,117.67854551181715,5.077341101559906,285.99419050216716,4.637982617796485,156.79342365264856,189.88965510781833,199.89690352075928,807.4941600000001,0.9853700204202441,0.2476684427252494,17.43851717472076,1809.5195216226793
S12000038,2006,Renfrewshire,0,0.03585244077983035,0.8230203003436323,0.15080989070283154,0,2.0400684125721513,146.29823910944472,1.1687928648659842,14.44013007164002,1.126960133730299,17.626860163211774,334.31121710014264,351.9295301928395,1261.63403,0,0,4.288991661369796,2135.874502341643
S12000026,2006,Scottish Borders,30.393420432991295,0.26631006915105965,6.0428575831651665,2.334140113728433,0.2466051064454138,8.581218496561055,113.19329300363627,4.988786702811319,274.0125762557989,2.728344309430901,269.04463584899867,170.9143673758286,179.92161177099814,607.3418600000001,17.408203555599645,4.375475786670215,14.56911555767064,1706.3628219694858
S12000027,2006,Shetland Islands,2.9556345985257235,0.28450313690669304,2.0940792478621,4.052824366543381,0.3260690239326185,2.8107478879392196,70.34188559190046,5.35561470154682,89.38020944118506,5.986260755998617,63.310317831039455,0,0,0,1.313826693893659,0.3302245903003325,4.617687262594695,253.15988513016885
S12000028,2006,South Ayrshire,37.59655391612518,0.24218078646710683,2.9245652472972923,0.7880274891640537,2.2180454279304453,5.401970134377483,164.34229500921947,3.6083578482907464,90.04625457763666,1.4336236043552026,99.46276625633236,255.18526678773415,268.6336158018892,871.0521100000001,0,0,10.354469466209414,1813.290102353029
S12000029,2006,South Lanarkshire,6.294228537380082,0.18059344244273542,4.298726297318932,3.3171841590808753,4.628138720503614,8.763988140821457,307.5593022165743,3.6617496303250405,166.07257041931118,4.38053304061021,118.96937124252369,393.4360462711524,414.17025766042076,2241.38012,3.6130235466988783,0.9081176581351008,17.398712128400827,3699.0326631117
S12000030,2006,Stirling,0.7587368924713044,0.3240897469702453,3.442547631561758,1.4557039738591797,1.1310054387466055,5.3076672783494,73.11584240190389,5.185731789888899,89.96929251670836,2.444768674125188,61.59105482101442,393.7727300568047,414.5246847943228,598.1309,103.35966471016053,25.978999430540675,9.40825633585453,1789.9016764932824
S12000039,2006,West Dunbartonshire,0,0.009394549292316317,0.16388909583911276,0.1403570027771424,0.2064186836251819,0.562624247670174,44.72853936088832,0.5512074387334431,9.966901603937144,0.5259343722755934,7.4649649906158455,134.30526637030704,141.38319888311682,643.2320400000001,0,0,1.2677138145268003,984.508450413605
S12000040,2006,West Lothian,0.06668243292631837,0.05903902079807103,1.9776311868429126,0.5866895357707315,2.4206754474684082,4.974191356003286,153.6793771215679,3.4201720342842243,37.430047473907464,1.6828329828554394,27.812232701778434,332.2437682288723,349.75312607372217,1263.1343000000002,0,0,10.496760964989663,2189.7375265617875
S12000033,2007,Aberdeen City,8.840608290913659,0.3071957738065829,1.6919946955144423,9.796736926442463,7.847350762905671,4.856753575801846,359.9896034737933,1.7291317771834178,24.696153759956346,20.610742389506754,10.53915789365769,467.6906030599062,492.3380544577256,1629.10714,2.0296489848248553,0.5101433907397248,9.277826910018927,3051.8588461226977
S12000034,2007,Aberdeenshire,17.438636166801317,0.5228073355521946,16.400840890407615,8.474535291750481,9.596244022156219,19.4002372956276,390.2096348862335,12.078270699887986,694.7996885681151,9.043846556987543,326.4989050292969,169.50976470756103,178.44298607175054,1173.24603,1.3026105590358104,0.32740546388480085,28.557727108001767,3055.8501706530506
S92000003,2007,All local authorities,1466.9862751860712,6.76848713587762,139.8147434234617,107.52718653793666,882.4508425605396,192.0266529273982,22607.286984336846,121.69750160820108,3849.3191778564483,248.00163730815922,2625.3401150512655,11363.061983707954,11961.899155422472,34469.3429,857.1511563831727,215.4411923259338,302.52997564315746,91416.6459674149
S12000041,2007,Angus,3.59972633971476,0.11655831021940484,4.453651402890684,1.630977796738568,0,6.149851928353307,124.9671513503567,2.761953475582339,149.09039645194952,1.1735627074679469,77.15444389820095,152.0074685377995,160.01831303281085,685.4140500000001,0.7573316704483672,0.19035200133901434,9.710050846338278,1379.1958397502103
S12000035,2007,Argyll and Bute,7.579200350310536,0.6061609437558781,6.44674619376659,6.417871269400217,0.4151258374868503,7.336699741482734,160.92846664506916,5.401998379198425,155.99051825523412,66.26333420778388,107.37231220245359,69.36212052849582,73.01752750779066,390.22139,2.1811152773671254,0.5482137805647698,10.584378234148021,1070.6731793543083
S12000036,2007,City of Edinburgh,5.493257490774941,0.08594916902089761,3.897953283190726,0.3628803707723037,0.07160733508263678,4.4746360144019075,230.956337099025,3.8854060417513288,21.808408631086344,10.783801043672408,9.890766533017164,952.8203740797644,1003.0343268667846,3393.07576,1.8478892398862756,0.464458874216807,6.485282680392267,5649.43909475284
S12000005,2007,Clackmannanshire,0,0.013203811986921932,1.2854707907885257,0.2610745378536203,1.98795672490089,2.0382499703764863,50.49691472618702,0.4011423823987778,10.965396723747256,0.11954411054719179,9.045208415389062,376.8333270911803,396.69256961987566,388.36059000000006,0,0,3.3862845829129213,1241.8869334881447
S12000006,2007,Dumfries and Galloway,13.175155254936987,0.4282105868946728,10.505866173505787,10.639685832221357,23.418422017102092,12.308696073293676,186.14341586531697,6.527603723639413,317.7657352638243,9.095987210276217,453.33153850555465,249.96140742597487,263.1344573024401,726.5028400000001,27.833725825141567,6.995885187794113,18.030436832904837,2335.799069080822
S12000042,2007,Dundee City,0,5.918262788095511e-4,0.20364732936024652,0.006102404974633495,0,0.8729201010614641,172.79890313806703,0.5830829273056238,6.004122840762139,0.62364335173515,0.9615030872821814,350.24056870881043,368.6983639655805,918.58392,0.3211364725035458,0.08071624709397242,1.7561195215582897,1821.7353419223741
S12000008,2007,East Ayrshire,17.290252677179982,0.08679757659657446,5.217095928788183,1.9952524479171543,0,6.911254627704625,98.55582940146337,1.9302280874893407,46.12448111057276,2.699435107185717,87.59033410072333,203.05188685315747,213.7527892867428,959.14936,138.2439480781816,34.74701140401171,10.725255600810055,1828.0712122885247
S12000045,2007,East Dunbartonshire,0,0.005255331051703733,1.4837412120401852,0.030015069476189444,0.08642264495019178,2.273772634863859,49.636673822759946,0.5981279391013475,9.950346553325659,0.8256619750836083,8.19964267253876,84.34980967416776,88.79507289039934,945.6004100000001,0,0,3.7337209007144008,1195.5686733204732
S12000010,2007,East Lothian,419.27493219022875,0.15980845464454013,3.801517791152002,1.3255332355399068,135.56977707892577,5.246828056573863,59.60898015735953,2.7565969091586813,61.51572317123416,0.8372171676493204,34.821026399135604,93.797998409031493,98.74118433552577,657.17641,320.185368143503,80.47719117503901,8.282648761868474,1983.57874143657
S12000011,2007,East Renfrewshire,0,8.579836222095935e-4,1.0041006112843751,0,0,2.399396091103549,15.273064272282896,0.1640989598433925,10.838126912713047,0.551233503915644,13.858523873090745,59.05117959289841,62.16319653204021,788.4093300000001,0,0,4.435234411656854,958.1483427444514
S12000014,2007,Falkirk,0,0.04277090555842315,2.5240445587039035,0.44891277140624986,651.6706605572037,3.4012307116389247,13696.127984221956,3.405352263388642,27.609429519176484,6.5596597821909155,21.117643910646436,406.7666199093177,428.2033569933553,1118.48036,0,0,5.316517735123637,16371.674543839667
S12000047,2007,Fife,625.9451670991801,0.16414440309264122,9.057069795131687,8.376341068348472,15.022746760981015,14.032865567207335,4301.879221985593,9.985174835863315,116.45373557090751,5.67960868889093,81.52325257301327,1693.3721426741429,1782.6134216562573,2909.5585100000003,0.3029326889530444,0.0761408057569837,23.131312590837517,11597.173788764158
S12000049,2007,Glasgow City,0,0,1.331429911330346,0,1.266678380504578,2.5863996399939087,344.59860663504946,4.350812559569038,14.218815622329723,4.764922798816204,3.590510562658312,1275.4844364700025,1342.7028933961994,3618.2441900000003,0,0,4.56127656191587,6617.70097253837
S12000017,2007,Highland,40.33446878862638,1.8624740582937227,17.949702366590525,24.333536605801566,0.8802610440924868,21.073557648658696,413.46432978802767,17.540396995904864,729.1971047592166,60.00965497129602,276.8794379806514,259.1202585325438,272.7759829293695,674.4237,73.70347955942545,18.525047066207787,30.9025273013115,2932.975920396018
S12000018,2007,Inverclyde,0,0.021729411070644883,0.5718868563696738,0.1218283996719688,0.24506227464554667,1.5774103081226356,21.143015678614297,0.5396613346852092,5.740703647434715,1.213813179155184,6.882817401289943,101.85736652808008,107.22528385330622,582.29084,0,0,2.99361024796963,832.4250291204157
S12000019,2007,Midlothian,4.133543806143016,0.11799159753487046,2.236138870567086,1.9566494894994642,0,3.602242313623434,49.384933596256914,1.650739198382327,35.86352182388303,0.5196149374436732,20.17551997900004,80.24647603653204,84.47549219596804,601.99206,0.9693845215549514,0.24365055753683582,6.016133952140807,893.5840928760666
S12000020,2007,Moray,3.5675246029729957,0.18475944264515212,5.600864004194734,2.460945296595525,0,6.9310143512487405,114.39228199827997,2.2057756466773077,165.94762768745406,6.13802322158336,85.03991077899937,584.1831928955536,614.9698427878369,531.1421,0.33322593361236863,0.0837548802410745,10.430666925311094,2133.6115104532064
S12000013,2007,Na h-Eileanan Siar,2.9599487023259066,0.13015402385381397,3.153710453212261,3.8740870182757026,0,3.399741020500661,47.20655174752761,1.5118606494703979,158.79443723678645,4.317977975180759,32.51261099338526,0,0,0,0.9693845215549514,0.24365055753683582,4.757979220151903,263.83209411976253
